"first.author","title","species","sex","age","lat","lon","study.location","study.date","tag.type","tag.mass","body.mass","forearm","body.mass.recap","date.retrieval","time.retieval","duration","landscape","emergence.firstnight","emergence.secondnight","em.both","flight.duration.firstnight","flight.duration.secondnight","fd.both","travelled.distance.firstnight","max.distance.roost.firstnight","travelled.distance.secondnight","max.distance.roost.secondnight","repository","ID.bat.tag","comment","scheduled_timeinterval_s","body.condition","rel.tag.mass","type"
"Reusch","Wind energy production in forests conflicts with tree-roosting bats","Nyctalus noctula","male","subadult",51.98635,14.117483,"Spreewald near Luebben",2020-08-03,"nanoFix GPS Pathtrack",2.4,26,52.8,24.8,"","",3,"forest",NA,32.6,33,NA,NA,NA,NA,NA,NA,5.47023,"not uploaded yet","A167584/21762","published soon",60,0.492424242424242,9.23076923076923,"5 to < 10 %"
"Roeleke","Habitat use of bats in relation to wind turbines revealed by GPS tracking","Nyctalus noctula","male","adult",53.372703,14.048077,"Carmzow Uckermark",2014-06-09,"Robin GPS, CellGuide / Lucid",3.4,37,55.5,34.5,"","",6,"farmland",-10,19,-10,28,58,28,6,1.4,14.2,3.2,"movebank, 137082593","102175","",30,0.666666666666667,9.18918918918919,"5 to < 10 %"
"Roeleke","Aerial-hawking bats adjust their use of space to the lunar cycle","Nyctalus noctula","male","adult",52.222985,13.754206,"Prieros",2015-07-02,"Robin GPS, CellGuide / Lucid",3.4,30.5,53.4,27,"","",9,"forest",22,NA,22,80,NA,80,24,0.7,NA,NA,"movebank,  297041945","A132503","",15,0.571161048689139,11.1475409836066,"10 to < 15 %"
"Roeleke","Aerial-hawking bats adjust their use of space to the lunar cycle","Nyctalus noctula","female","adult",52.222985,13.754206,"Prieros",2015-07-02,"Robin GPS, CellGuide / Lucid",3.4,35,54.3,29,"","",7,"forest",33,NA,33,53,NA,53,15,1.3,NA,NA,"movebank,  297041945","A132504","",15,0.644567219152855,9.71428571428571,"5 to < 10 %"
"Roeleke","Aerial-hawking bats adjust their use of space to the lunar cycle","Nyctalus noctula","male","adult",52.222985,13.754206,"Prieros",2015-07-02,"Robin GPS, CellGuide / Lucid",3.4,33.5,53,30.5,"","",4,"forest",298,38,298,17,51,17,6,2.2,14,2.4,"movebank,  297041946","A132518","",15,0.632075471698113,10.1492537313433,"10 to < 15 %"
"Roeleke","Aerial-hawking bats adjust their use of space to the lunar cycle","Nyctalus noctula","male","adult",52.222985,13.754206,"Prieros",2015-07-06,"Robin GPS, CellGuide / Lucid",3.4,32,52,27.5,"","",3,"forest",84,55,84,173,12,173,47,2.5,3,0.6,"movebank,  297041947","A132536","",15,0.615384615384615,10.625,"10 to < 15 %"
"Roeleke","Aerial-hawking bats adjust their use of space to the lunar cycle","Nyctalus noctula","female","adult",52.222985,13.754206,"Prieros",2015-07-16,"Robin GPS, CellGuide / Lucid",3.4,30,55,33,"","",3,"forest",27,47,27,117,137,117,44,2.2,46,1.8,"movebank,  297041948","A132542","",15,0.545454545454545,11.3333333333333,"10 to < 15 %"
"Roeleke","Aerial-hawking bats adjust their use of space to the lunar cycle","Nyctalus noctula","male","adult",52.222985,13.754206,"Prieros",2016-07-28,"Robin GPS, CellGuide / Lucid",3.4,32,52.8,30,"30.07.2016","",2,"forest",36,NA,36,60,NA,60,21,3.7,NA,NA,"movebank,  297041949","A132670","",15,0.606060606060606,10.625,"10 to < 15 %"
"Roeleke","Aerial-hawking bats adjust their use of space to the lunar cycle","Nyctalus noctula","female","adult",52.222985,13.754206,"Prieros",2015-07-16,"Robin GPS, CellGuide / Lucid",3.4,31,54.1,31,"","",3,"forest",44,58,44,162,112,162,52,4.2,39,3.6,"movebank,  297041950","A132704","",15,0.573012939001848,10.9677419354839,"10 to < 15 %"
"Roeleke","Aerial-hawking bats adjust their use of space to the lunar cycle","Nyctalus noctula","female","adult",52.222985,13.754206,"Prieros",2015-07-11,"Robin GPS, CellGuide / Lucid",3.4,28,54.3,NA,"","",NA,"forest",28,NA,28,67,NA,67,21,1.6,NA,NA,"movebank,  297041951","A132722","",15,0.515653775322284,12.1428571428571,"10 to < 15 %"
"Roeleke","Aerial-hawking bats adjust their use of space to the lunar cycle","Nyctalus noctula","female","adult",52.222985,13.754206,"Prieros",2015-07-11,"Robin GPS, CellGuide / Lucid",3.4,26.5,53.5,27.5,"","",5,"forest",26,NA,26,80,NA,80,27,2.1,NA,NA,"movebank,  297041952","A132726","",15,0.495327102803738,12.8301886792453,"10 to < 15 %"
"Roeleke","Habitat use of bats in relation to wind turbines revealed by GPS tracking","Nyctalus noctula","male","adult",53.372703,14.048077,"Carmzow Uckermark",2014-06-15,"Robin GPS, CellGuide / Lucid",3.5,31,54.6,32,"","",7,"farmland",30,NA,30,89,NA,89,19,6.9,NA,NA,"movebank, 137082593","114922","",30,0.567765567765568,11.2903225806452,"10 to < 15 %"
"Roeleke","Habitat use of bats in relation to wind turbines revealed by GPS tracking","Nyctalus noctula","male","adult",53.372703,14.048077,"Carmzow Uckermark",2014-06-15,"Robin GPS, CellGuide / Lucid",3.5,30.5,54.2,30.5,"","",7,"farmland",17,8,17,63,75,63,11,4.1,17.6,4.8,"movebank, 137082593","114801","",30,0.562730627306273,11.4754098360656,"10 to < 15 %"
"Roeleke","Habitat use of bats in relation to wind turbines revealed by GPS tracking","Nyctalus noctula","male","adult",53.372703,14.048077,"Carmzow Uckermark",2014-06-15,"Robin GPS, CellGuide / Lucid",3.5,30.5,53.6,31.5,"","",7,"farmland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"movebank, 137082593","51574","first flight recorded five days after tagging",30,0.569029850746269,11.4754098360656,"10 to < 15 %"
"Reusch","Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany","Nyctalus noctula","female","adult",53.61449,7.398331,"Norden Lower Saxony",2020-08-16,"Vesper GPS, ASD",3.61,33,54.2,25,"","",13,"farmland",NA,32.15,32,NA,NA,NA,NA,NA,NA,7.19717,"not uploaded yet","N3/1B50024E","published",30,0.608856088560886,10.9393939393939,"10 to < 15 %"
"Reusch","Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany","Nyctalus noctula","male","adult",53.61449,7.398331,"Norden Lower Saxony",2020-08-15,"Vesper GPS, ASD",3.61,29,55.1,NA,"","",2,"farmland",266.1666667,9.416666667,266.1666667,NA,NA,NA,NA,2.3777,NA,6.04499,"not uploaded yet","N4/1950614E","",30,0.526315789473684,12.448275862069,"10 to < 15 %"
"Reusch","Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany","Nyctalus noctula","male","adult",53.61449,7.398331,"Norden Lower Saxony",2020-08-15,"Vesper GPS, ASD",3.61,31,50.3,25.5,"","",3,"farmland",NA,55.3,55,NA,NA,NA,NA,NA,NA,6.47476,"not uploaded yet","N6/1850784E","published",30,0.616302186878728,11.6451612903226,"10 to < 15 %"
"Reusch","Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany","Nyctalus noctula","male","adult",53.5888828,7.4000095,"Norden Lower Saxony",2020-08-27,"Vesper GPS, ASD",3.61,39,52.3,32.3,"","",5,"farmland",NA,41.81666667,42,NA,NA,NA,NA,NA,NA,4.08998,"not uploaded yet","N16/2150024E","published",30,0.745697896749522,9.25641025641026,"5 to < 10 %"
"Reusch","Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany","Nyctalus noctula","female","adult",53.5888828,7.4000095,"Norden Lower Saxony",2020-08-27,"Vesper GPS, ASD",3.69,31.5,54.27,30.5,"","",4,"farmland",178.4166667,45.4,178.4166667,NA,NA,NA,NA,8.23446,NA,7.11599,"not uploaded yet","N17/1850714E","published",30,0.580431177446103,11.7142857142857,"10 to < 15 %"
"Roeleke","Habitat use of bats in relation to wind turbines revealed by GPS tracking","Nyctalus noctula","female","adult",53.372703,14.048077,"Carmzow Uckermark",2014-07-18,"Robin GPS, CellGuide / Lucid",3.7,37,54.3,35,"","",7,"farmland",19,17,19,99,109,99,23,8.2,31.8,10.9,"movebank, 137082593","69879","",30,0.681399631675875,10,"10 to < 15 %"
"Roeleke","Habitat use of bats in relation to wind turbines revealed by GPS tracking","Nyctalus noctula","female","adult",53.372703,14.048077,"Carmzow Uckermark",2014-07-18,"Robin GPS, CellGuide / Lucid",3.7,37,56.4,34,"","",7,"farmland",36,33,36,94,119,94,17,4.3,27.2,6.3,"movebank, 137082593","91881","",30,0.656028368794326,10,"10 to < 15 %"
"Roeleke","Habitat use of bats in relation to wind turbines revealed by GPS tracking","Nyctalus noctula","female","adult",53.372703,14.048077,"Carmzow Uckermark",2014-07-18,"Robin GPS, CellGuide / Lucid",3.7,34.5,55.8,33,"","",7,"farmland",21,20,21,128,145,128,32,8.2,42.6,13.7,"movebank, 137082593","108006","",30,0.618279569892473,10.7246376811594,"10 to < 15 %"
"Reusch","Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany","Nyctalus noctula","female","adult",53.6189952,7.3944318,"Norden Lower Saxony",2020-08-18,"Vesper GPS, ASD",3.7,32,51.65,26.6,"","",3,"farmland",152.45,41.31666667,152.45,NA,NA,NA,NA,4.72507,NA,4.06455,"not uploaded yet","N13/2250674E","published",30,0.619554695062923,11.5625,"10 to < 15 %"
"Reusch","Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany","Nyctalus noctula","male","adult",53.6143177,7.4000524,"Norden Lower Saxony",2020-08-17,"Vesper GPS, ASD",3.71,32,51.73,30.8,"","",2,"farmland",158.6333333,33.45,158.6333333,NA,NA,NA,NA,3.34703,NA,5.81474,"not uploaded yet","N12/2650044E","published",30,0.61859655905664,11.59375,"10 to < 15 %"
"Stidsholt","in preperation","Nyctalus noctula","male","adult",54.0993499,12.1313286,"Rostock Mecklenburg-Western Pomerania",2020-06-09,"Vesper GPS, ASD",3.75,23.7,52.3,25.75,"","",8,"urban",3.316666667,13.11666667,3.316666667,NA,NA,NA,NA,3.77145,NA,2.81088,"not uploaded yet","MR12/2050024E","not published",30,0.453154875717017,15.8227848101266,"> 15 %"
"Reusch","Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany","Nyctalus noctula","female","adult",53.61449,7.398331,"Norden Lower Saxony",2020-08-15,"Vesper GPS, ASD",3.78,32,52.1,24.8,"","",16,"farmland",NA,42.16666667,42,NA,NA,NA,NA,NA,NA,6.59087,"not uploaded yet","N8/26507C4E","published",30,0.614203454894434,11.8125,"10 to < 15 %"
"Stidsholt","in preperation","Nyctalus noctula","male","adult",54.0997022,12.1315586,"Rostock Mecklenburg-Western Pomerania",2020-06-09,"Vesper GPS, ASD",3.78,27.2,53.2,NA,"","",3,"urban",13.06666667,11.23333333,13.06666667,NA,NA,NA,NA,1.83146,NA,2.45026,"not uploaded yet","MR7/2750714E","not published",30,0.511278195488722,13.8970588235294,"10 to < 15 %"
"Reusch","Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany","Nyctalus noctula","male","adult",53.61449,7.398331,"Norden Lower Saxony",2020-08-15,"Vesper GPS, ASD",3.79,35,51.4,31.5,"","",3,"farmland",NA,23.03333333,23,NA,NA,NA,NA,NA,NA,4.9462,"not uploaded yet","N7/26507B4E","published",30,0.680933852140078,10.8285714285714,"10 to < 15 %"
"Stidsholt","in preperation","Nyctalus noctula","male","adult",54.1396016,12.1472412,"Rostock Mecklenburg-Western Pomerania",2020-06-09,"Vesper GPS, ASD",3.79,25.7,52.2,24.5,"","",4,"urban",14.21666667,1.333333333,14.21666667,NA,NA,NA,NA,2.55407,NA,2.26998,"not uploaded yet","MR4/40500E4E","not published",30,0.492337164750958,14.7470817120623,"10 to < 15 %"
"Stidsholt","in preperation","Nyctalus noctula","male","adult",54.0993499,12.1313286,"Rostock Mecklenburg-Western Pomerania",2020-06-10,"Vesper GPS, ASD",3.8,NA,NA,NA,"","",2,"urban",-10.55,-2.75,-10.55,NA,NA,NA,NA,3.34057,NA,1.65324,"not uploaded yet","MR13/2650604E","not published",30,NA,NA,"NA"
"Reusch","Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany","Nyctalus noctula","female","adult",53.61449,7.398331,"Norden Lower Saxony",2020-08-16,"Vesper GPS, ASD",3.81,32,51.7,25.3,"","",11,"farmland",NA,32.63333333,33,NA,NA,NA,NA,NA,NA,1.94704,"not uploaded yet","N10/21507B4E","published",30,0.618955512572534,11.90625,"10 to < 15 %"
"Reusch","Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany","Nyctalus noctula","male","adult",53.61449,7.398331,"Norden Lower Saxony",2020-08-16,"Vesper GPS, ASD",3.82,31,52.9,27.13,"","",5,"farmland",NA,33.66666667,34,NA,NA,NA,NA,NA,NA,20.42113,"not uploaded yet","N11/1950674E","published",30,0.586011342155009,12.3225806451613,"10 to < 15 %"
"Voigt","Movement responses of common noctule bats to the illuminated urban landscape","Nyctalus noctula","male","adult",52.547391,13.532654,"Marzahn Berlin",2015-09-02,"Robin GPS, CellGuide / Lucid",3.9,NA,NA,NA,"","",NA,"urban",15,NA,15,41.5,NA,41.5,10,2.9,NA,NA,"dryad data?","R02","",30,NA,NA,"NA"
"Voigt","Movement responses of common noctule bats to the illuminated urban landscape","Nyctalus noctula","male","adult",52.547391,13.532654,"Marzahn Berlin",2015-09-02,"Robin GPS, CellGuide / Lucid",3.9,NA,NA,NA,"","",NA,"urban",17,NA,17,24.48333333,NA,24.48333333,5.6,2.4,NA,NA,"dryad data?","R03","",30,NA,NA,"NA"
"Voigt","Movement responses of common noctule bats to the illuminated urban landscape","Nyctalus noctula","male","adult",52.547391,13.532654,"Marzahn Berlin",2015-06-24,"Robin GPS, CellGuide / Lucid",3.9,NA,NA,NA,"","",NA,"urban",198,NA,198,71.25,NA,71.25,13.6,5.1,NA,NA,"dryad data?","R01","",30,NA,NA,"NA"
"Roeleke","Habitat use of bats in relation to wind turbines revealed by GPS tracking","Nyctalus noctula","male","adult",53.372703,14.048077,"Carmzow Uckermark",2014-05-23,"Robin GPS, CellGuide / Lucid",4.2,31,53.9,NA,"","",NA,"farmland",53,NA,53,9,NA,9,3,1,NA,NA,"movebank, 137082593","114867","",30,0.575139146567718,13.5483870967742,"10 to < 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","male","subadult",53.348847,13.777486,"Dedelow Uckermark",2016-07-22,"Vesper GPS, ASD",4.5,30.5,54,27,"","",13,"farmland",42,NA,42,71,NA,71,23,3.1,NA,NA,"movebank,  622521340","A133679_220716","",31,0.564814814814815,14.7540983606557,"10 to < 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","male","subadult",53.348847,13.777486,"Dedelow Uckermark",2016-07-22,"Vesper GPS, ASD",4.5,29.5,53,29.5,"","",2,"farmland",37,NA,37,105,NA,105,49,6.2,NA,NA,"movebank,  622521340","A133680_220716","",31,0.556603773584906,15.2542372881356,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","female","subadult",53.348847,13.777486,"Dedelow Uckermark",2016-07-24,"Vesper GPS, ASD",4.5,28.5,54.3,28,"","",2,"farmland",24,NA,24,164,NA,164,65,4,NA,NA,"movebank,  622521341","A133687_240716","",31,0.524861878453039,15.7894736842105,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","female","subadult",53.348847,13.777486,"Dedelow Uckermark",2016-07-24,"Vesper GPS, ASD",4.5,30,54,28,"","",2,"farmland",117,NA,117,92,NA,92,43,3.6,NA,NA,"movebank,  622521342","A133688_240716","",31,0.555555555555556,15,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","female","subadult",53.348847,13.777486,"Dedelow Uckermark",2016-07-24,"Vesper GPS, ASD",4.5,29,54.5,27,"","",4,"farmland",122,NA,122,107,NA,107,55,3.1,NA,NA,"movebank,  622521343","A133689_240716","",31,0.532110091743119,15.5172413793103,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","female","subadult",53.348847,13.777486,"Dedelow Uckermark",2016-07-24,"Vesper GPS, ASD",4.5,27.5,54,28,"","",2,"farmland",94,NA,94,85,NA,85,30,5.1,NA,NA,"movebank,  622521344","A133690_240716","",31,0.509259259259259,16.3636363636364,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","male","subadult",52.222985,13.754206,"Prieros",2017-08-01,"Vesper GPS, ASD",4.5,31,55.4,29,"","",2,"forest",6,NA,6,85,NA,85,45,6.4,NA,NA,"movebank,  622521345","A137363_010817","",31,0.55956678700361,14.5161290322581,"10 to < 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","female","subadult",52.222985,13.754206,"Prieros",2017-08-01,"Vesper GPS, ASD",4.5,29.5,52,28,"","",3,"forest",12,NA,12,192,NA,192,106,7.4,NA,NA,"movebank,  622521346","A137369_010817","",31,0.567307692307692,15.2542372881356,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","male","subadult",52.222985,13.754206,"Prieros",2017-08-01,"Vesper GPS, ASD",4.5,27.5,52,26,"","",2,"forest",5,NA,5,103,NA,103,45,5.3,NA,NA,"movebank,  622521347","A137396_010817","",31,0.528846153846154,16.3636363636364,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","male","subadult",52.222985,13.754206,"Prieros",2017-08-03,"Vesper GPS, ASD",4.5,28.5,53.5,28.5,"","",1,"forest",21,NA,21,189,NA,189,151,32.3,NA,NA,"movebank,  622521348","A143507_030817","",31,0.532710280373832,15.7894736842105,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","male","subadult",52.222985,13.754206,"Prieros",2017-08-01,"Vesper GPS, ASD",4.5,29,51.2,27,"","",3,"forest",13,NA,13,124,NA,124,59,6.4,NA,NA,"movebank,  622521349","A143508_010817","",31,0.56640625,15.5172413793103,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","male","subadult",52.222985,13.754206,"Prieros",2017-08-01,"Vesper GPS, ASD",4.5,29.5,55.1,28.5,"","",2,"forest",8,NA,8,227,NA,227,173,33.8,NA,NA,"movebank,  622521350","A143521_010817","",31,0.535390199637024,15.2542372881356,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","male","subadult",52.222985,13.754206,"Prieros",2017-08-01,"Vesper GPS, ASD",4.5,31,53.5,29,"","",3,"forest",11,NA,11,146,NA,146,77,10.3,NA,NA,"movebank,  622521351","A143525_010817","",31,0.579439252336449,14.5161290322581,"10 to < 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","male","subadult",52.222985,13.754206,"Prieros",2017-08-03,"Vesper GPS, ASD",4.5,30.5,55.3,30,"","",2,"forest",51,NA,51,48,NA,48,23,1.7,NA,NA,"movebank,  622521352","A143538_030817","",31,0.551537070524412,14.7540983606557,"10 to < 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","male","subadult",52.222985,13.754206,"Prieros",2018-07-16,"Vesper GPS, ASD",4.5,29.5,53.7,28,"","",3,"forest",-33,NA,-33,398,NA,398,31,5.3,NA,NA,"movebank,  622521353","A143675_160718","",31,0.549348230912477,15.2542372881356,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","female","subadult",52.222985,13.754206,"Prieros",2018-07-16,"Vesper GPS, ASD",4.5,29,53.6,28.5,"","",2,"forest",20,NA,20,312,NA,312,43,4.3,NA,NA,"movebank,  622521354","A143676_160718","",31,0.541044776119403,15.5172413793103,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","male","subadult",52.222985,13.754206,"Prieros",2018-07-16,"Vesper GPS, ASD",4.5,26.5,54,26.5,"","",1,"forest",-5,NA,-5,393,NA,393,35,4.3,NA,NA,"movebank,  622521355","A143681_160718","",31,0.490740740740741,16.9811320754717,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","female","subadult",52.222985,13.754206,"Prieros",2018-07-16,"Vesper GPS, ASD",4.5,28.5,53.6,29.5,"","",1,"forest",-24,NA,-24,356,NA,356,33,2.7,NA,NA,"movebank,  622521356","A143683_160718","",31,0.531716417910448,15.7894736842105,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","female","subadult",53.348847,13.777486,"Dedelow Uckermark",2018-07-21,"Vesper GPS, ASD",4.5,26,54.5,24.5,"","",1,"farmland",36,NA,36,192,NA,192,49,9.2,NA,NA,"movebank,  622521357","f02_210718","",31,0.477064220183486,17.3076923076923,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","female","subadult",53.348847,13.777486,"Dedelow Uckermark",2018-07-21,"Vesper GPS, ASD",4.5,26.5,54.6,24,"","",1,"farmland",29,NA,29,103,NA,103,25,3.5,NA,NA,"movebank,  622521358","f04_210718","",31,0.485347985347985,16.9811320754717,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","female","subadult",53.348847,13.777486,"Dedelow Uckermark",2018-07-21,"Vesper GPS, ASD",4.5,27,55.6,25.5,"","",1,"farmland",41,NA,41,164,NA,164,46,6,NA,NA,"movebank,  622521359","f05_210718","",31,0.485611510791367,16.6666666666667,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","male","subadult",53.348847,13.777486,"Dedelow Uckermark",2018-07-21,"Vesper GPS, ASD",4.5,28.5,57,28,"","",1,"farmland",30,NA,30,173,NA,173,58,6.9,NA,NA,"movebank,  622521360","f06_210718","",31,0.5,15.7894736842105,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","female","subadult",53.348847,13.777486,"Dedelow Uckermark",2018-07-21,"Vesper GPS, ASD",4.5,26.5,53.7,25,"","",1,"farmland",24,NA,24,38,NA,38,10,3.9,NA,NA,"movebank,  622521361","f08_210718","",31,0.493482309124767,16.9811320754717,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","male","subadult",53.348847,13.777486,"Dedelow Uckermark",2018-07-21,"Vesper GPS, ASD",4.5,26,54,24,"","",1,"farmland",23,NA,23,125,NA,125,35,4.4,NA,NA,"movebank,  622521362","f23_210718","",31,0.481481481481481,17.3076923076923,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","female","subadult",53.348847,13.777486,"Dedelow Uckermark",2018-07-21,"Vesper GPS, ASD",4.5,26,54.8,25.5,"","",1,"farmland",26,NA,26,112,NA,112,29,5.3,NA,NA,"movebank,  622521363","f26_210718","",31,0.474452554744526,17.3076923076923,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","female","subadult",53.348847,13.777486,"Dedelow Uckermark",2018-07-21,"Vesper GPS, ASD",4.5,26.5,55,25,"","",1,"farmland",28,NA,28,91,NA,91,25,5.2,NA,NA,"movebank,  622521364","f28_210718","",31,0.481818181818182,16.9811320754717,"> 15 %"
"Roeleke","Landscape structure influences the use of social information in an insectivorous bat","Nyctalus noctula","male","subadult",53.348847,13.777486,"Dedelow Uckermark",2018-07-21,"Vesper GPS, ASD",4.5,29,54.8,29,"","",1,"farmland",20,NA,20,143,NA,143,49,9.8,NA,NA,"movebank,  622521365","f31_210718","",31,0.529197080291971,15.5172413793103,"> 15 %"
"Voigt","Movement responses of common noctule bats to the illuminated urban landscape","Nyctalus noctula","male","adult",52.547391,13.532654,"Marzahn Berlin",2018-08-29,"Vesper GPS, ASD",4.5,29,55.7,29,"30.08.2018","11:00",1,"urban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","E449569","",30,0.52064631956912,15.5172413793103,"> 15 %"
"Voigt","Movement responses of common noctule bats to the illuminated urban landscape","Nyctalus noctula","male","adult",52.547391,13.532654,"Marzahn Berlin",2018-08-29,"Vesper GPS, ASD",4.5,29,51,30,"30.08.2018","11:30",1,"urban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","E442066","",30,0.568627450980392,15.5172413793103,"> 15 %"
"Voigt","Movement responses of common noctule bats to the illuminated urban landscape","Nyctalus noctula","male","adult",52.547391,13.532654,"Marzahn Berlin",2018-08-29,"Vesper GPS, ASD",4.5,29,53.6,29.5,"30.08.2018","12:30",1,"urban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","E442051","no data",30,0.541044776119403,15.5172413793103,"> 15 %"
"Voigt","Movement responses of common noctule bats to the illuminated urban landscape","Nyctalus noctula","male","adult",52.547391,13.532654,"Marzahn Berlin",2018-08-29,"Vesper GPS, ASD",4.5,30,50.7,28,"30.08.2018","12:30",1,"urban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","E442060","",30,0.591715976331361,15,"> 15 %"
"Voigt","Movement responses of common noctule bats to the illuminated urban landscape","Nyctalus noctula","male","adult",52.547391,13.532654,"Marzahn Berlin",2018-08-30,"Vesper GPS, ASD",4.5,29.5,51.3,27,"31.08.2018","14:00",1,"urban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","E442046","",30,0.57504873294347,15.2542372881356,"> 15 %"
"Voigt","Movement responses of common noctule bats to the illuminated urban landscape","Nyctalus noctula","male","adult",52.547391,13.532654,"Marzahn Berlin",2018-08-30,"Vesper GPS, ASD",4.5,31,51.5,29,"03.09.2018","11:00",4,"urban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","E449580","",30,0.601941747572815,14.5161290322581,"10 to < 15 %"
"Voigt","Movement responses of common noctule bats to the illuminated urban landscape","Nyctalus noctula","male","adult",52.547391,13.532654,"Marzahn Berlin",2018-08-30,"Vesper GPS, ASD",4.5,28.5,53.6,28,"31.08.2018","14:00",1,"urban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","E449579","",30,0.531716417910448,15.7894736842105,"> 15 %"
"Voigt","Movement responses of common noctule bats to the illuminated urban landscape","Nyctalus noctula","male","adult",52.547391,13.532654,"Marzahn Berlin",2016-08-26,"Vesper GPS, ASD",4.9,28.5,52,NA,"30.08.2016","14:00",NA,"urban",59,NA,59,68.6,NA,68.6,17.7,5.7,NA,NA,"dryad data?","B25","nur logger",30,0.548076923076923,17.1929824561404,"> 15 %"
"Voigt","Movement responses of common noctule bats to the illuminated urban landscape","Nyctalus noctula","male","adult",52.547391,13.532654,"Marzahn Berlin",2016-08-16,"Vesper GPS, ASD",4.9,31.5,53,29.5,"18.08.2016","22:05",2,"urban",10,NA,10,75.55,NA,75.55,14.6,2.6,NA,NA,"dryad data?","B17, E435746","",30,0.594339622641509,15.5555555555556,"> 15 %"
"Voigt","Movement responses of common noctule bats to the illuminated urban landscape","Nyctalus noctula","male","adult",52.547391,13.532654,"Marzahn Berlin",2016-08-17,"Vesper GPS, ASD",4.9,30.5,52.5,26.5,"19.08.2016","21:50",2,"urban",53,NA,53,75.2,NA,75.2,13.7,1.2,NA,NA,"dryad data?","B15, E5436808","",30,0.580952380952381,16.0655737704918,"> 15 %"
"Voigt","Movement responses of common noctule bats to the illuminated urban landscape","Nyctalus noctula","male","subadult",52.547391,13.532654,"Marzahn Berlin",2016-08-16,"Vesper GPS, ASD",4.9,33.5,53.1,29.5,"18.08.2016","21:55",2,"urban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","B18, E435750","keine tracking daten, nicht in die publikation mit eingeflossen",30,0.630885122410546,14.6268656716418,"10 to < 15 %"
