date;species_german;species;number;tolerance_no;sex;age;bodymass;forearm; 5th_finger ;epiphyseal_joints;activity;testicles;epididymis;teats;ring_type;ring_no;ring_no_initially;ring_position;relatives;GPS_unit;location;box_type;box_no;type_of_occurrence_general;type_of_occurrence_special;observation_type;evidence_type;x_lim;y_lim;tolerance_xy;district;federal_state;ringer;data_unclear;comment;editing_stauts;shipment_Dresden
28.05.2020;Abendsegler;Nyctalus noctula;1;genau;f;ad.;33;54.7;;;;;;;eWdf.;A93840;;;;;Fledermauskastenrevier Prieros;;25;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
28.05.2020;Abendsegler;Nyctalus noctula;1;genau;f;ad.;33;56;;;;;;;eWdf.;A93848;;;;;Fledermauskastenrevier Prieros;;25;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.06.2020;Abendsegler;Nyctalus noctula;1;genau;f;ad.;33;55;;;;;;;N;A95451;;;;;Fledermauskastenrevier Dolgensee;;4;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;415059;5788452;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.06.2020;Abendsegler;Nyctalus noctula;1;genau;f;ad.;33;52.7;;;;;;;N;A95456;;;;;Fledermauskastenrevier Dolgensee;;4;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;415059;5788452;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.06.2020;Abendsegler;Nyctalus noctula;1;genau;f;ad.;33;54.3;;;;;;;N;A95461;;;;;Fledermauskastenrevier Dolgensee;;4;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;415059;5788452;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
16.10.2015;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.8;53.2;;5;;;;;N;A123268;;;;;Fledermauskastenrevier Prieros;;8;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;; *27 ;19.01.2017;19.01.2017
01.12.2022;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.8;54.9;;;;;;;N;A169128;;;;;Fledermauskastenrevier Prieros;;21;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.12.2022;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.8;54.4;;;;;;;N;A169156;;;;;Fledermauskastenrevier Prieros;;21;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.12.2022;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.7;55.7;;;;;;;N;A112186;;;;;Fledermauskastenrevier Prieros;;44;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
24.08.2020;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;52.8;;;;;;;N;A106304;;;;;Fledermauskastenrevier Prieros;;14;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.12.2020;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;55.5;;;;;;;eWdf.;A106314;;;;;Fledermauskastenrevier Prieros;;45;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.12.2020;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;54.9;;;;;;;N;A112014;;;;;Fledermauskastenrevier Prieros;;45;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.12.2020;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;53.4;;;;;;;N;A112024;;;;;Fledermauskastenrevier Prieros;;45;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.12.2020;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;52.5;;;;;;;N;A112031;;;;;Fledermauskastenrevier Prieros;;17;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.12.2020;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;54.5;;;;;;;N;A112035;;;;;Fledermauskastenrevier Prieros;;17;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.12.2020;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;55.5;;;;;;;N;A112061;;;;;Fledermauskastenrevier Prieros;;21;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.12.2022;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;53.7;;;;;;;eWdf.;A112081;;;;;Fledermauskastenrevier Prieros;;45;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.12.2022;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;54.7;;;;;;;eWdf.;A112097;;;;;Fledermauskastenrevier Prieros;;45;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.12.2022;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;54.8;;;;;;;N;A112194;;;;;Fledermauskastenrevier Prieros;;45;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;51.6;;5;1;2;3;;eWdf.;A123095;;1;;;Fledermauskastenrevier Prieros;;26;Fortpflanzungsstätte;Paarungsquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.07.2015;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;51.9;;5;1;2;2;;eWdf.;A123095;;1;;;Fledermauskastenrevier Prieros;;23;Ruhestätte;Männchenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.10.2016;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;53.3;;5;;;;;eWdf.;A123146;;1;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
24.09.2015;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;53.2;;5;;;;;N;A123148;;;;;Fledermauskastenrevier Prieros;;33;Fortpflanzungsstätte;Paarungsquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
24.09.2015;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;54.5;;5;;;;;N;A123153;;;;;Fledermauskastenrevier Prieros;;15;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.05.2016;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;54;;5;;;;;eWdf.;A123163;;1;;;Fledermauskastenrevier Prieros;;27;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
22.09.2016;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;56.1;;5;;;;;eWdf.;A123167;;1;;;Fledermauskastenrevier Prieros;;21;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
01.08.2017;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;51.9;;1;1;;;;eWdf.;A123183;;1;;;Fledermauskastenrevier Prieros;;14;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;04.10.2017;06.12.2017
16.10.2015;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;51;;5;;;;;N;A123264;;;;;Fledermauskastenrevier Prieros;;8;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;; *21 ;19.01.2017;19.01.2017
23.11.2017;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;52.7;;;;;;;eWdf.;A123284;;1;;;Fledermauskastenrevier Prieros;;45;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;Flügelstanzung;06.12.2017;06.12.2017
23.11.2016;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;56.8;;5;;;;;eWdf.;A129660;;1;;;Fledermauskastenrevier Prieros;;17;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
22.09.2016;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;51.8;;5;1;;;2;eWdf.;A129695;;1;;;Fledermauskastenrevier Prieros;;21;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.05.2016;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;54.9;;5;;;;;N;A129785;;;;;Fledermauskastenrevier Prieros;;18;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.05.2016;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;54.6;;5;;;;;N;A129790;;;;;Fledermauskastenrevier Prieros;;22;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.10.2016;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;54;;5;;;;;N;A129890;;;;;Fledermauskastenrevier Prieros;;25;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.10.2016;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;54.4;;5;;;;;N;A129900;;;;;Fledermauskastenrevier Prieros;;3;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
24.09.2015;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;52.5;;5;1;2;3;;eWdf.;A132519;;1;;;Fledermauskastenrevier Prieros;;31;Fortpflanzungsstätte;Paarungsquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
02.07.2015;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;52.6;;5;1;2;2;;N;A132519;;;;;Fledermauskastenrevier Prieros;Rundkasten;18;Ruhestätte;Männchenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
02.07.2015;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;53.3;;5;1;2;1;;N;A132521;;;;N 130;Fledermauskastenrevier Prieros;Rundkasten;18;Ruhestätte;Männchenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.10.2016;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;53.1;;5;;;;;eWdf.;A132538;;1;;;Fledermauskastenrevier Prieros;;46;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
22.09.2016;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;53.1;;5;;;;;eWdf.;A132538;;1;;;Fledermauskastenrevier Prieros;;21;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
09.07.2015;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;55.5;;5;1;;;4;N;A132539;;;;;Fledermauskastenrevier Prieros;;1;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
20.05.2017;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;53.4;;1;;;;;eWdf.;A132582;;1;;;Fledermauskastenrevier Prieros;;19;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;04.10.2017;06.12.2017
09.07.2015;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;56.9;;;1;;;4;N;A132681;;;;;Fledermauskastenrevier Prieros;;5;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
23.11.2016;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;55.1;;5;;;;;eWdf.;A132692;;1;;;Fledermauskastenrevier Prieros;;21;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.10.2016;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;53;;5;;;;;eWdf.;A132692;;1;;;Fledermauskastenrevier Prieros;;25;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.05.2016;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;55.5;;5;;;;;eWdf.;A132734;;1;;;Fledermauskastenrevier Prieros;;27;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.05.2016;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;54.9;;5;;;;;N;A137009;;;;;Fledermauskastenrevier Prieros;;27;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
23.11.2017;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;52.8;;;;;;;eWdf.;A137185;;1;;;Fledermauskastenrevier Prieros;;17;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;Flügelstanzung;06.12.2017;06.12.2017
23.11.2017;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;55.1;;;;;;;eWdf.;A137304;;1;;;Fledermauskastenrevier Prieros;;21;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;06.12.2017;06.12.2017
20.05.2017;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;54.8;;1;;;;;N;A137320;;;;;Fledermauskastenrevier Prieros;;45;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;04.10.2017;06.12.2017
20.05.2017;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;55.6;;1;;;;;N;A137342;;;;;Fledermauskastenrevier Prieros;;23;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;04.10.2017;06.12.2017
23.11.2017;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;55.5;;;;;;;eWdf.;A137358;;1;;;Fledermauskastenrevier Prieros;;21;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;Flügelstanzung;06.12.2017;06.12.2017
23.11.2017;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;55.1;;;;;;;eWdf.;A143521;;1;;;Fledermauskastenrevier Prieros;;25;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;06.12.2017;06.12.2017
23.11.2017;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;54.7;;;;;;;N;A143554;;;;;Fledermauskastenrevier Prieros;;25;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;06.12.2017;06.12.2017
23.11.2017;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.5;54.3;;;;;;;N;A143563;;;;;Fledermauskastenrevier Prieros;;25;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;06.12.2017;06.12.2017
23.05.2018;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;54.2;;;;;;;eWdf.;A143567;;;;;Fledermauskastenrevier Prieros;;23;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
28.05.2020;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;51.9;;;;;;;N;A144565;;;;;Fledermauskastenrevier Prieros;;17;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
28.05.2020;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;54.5;;;;;;;N;A144577;;;;;Fledermauskastenrevier Prieros;;21;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.12.2022;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;55.1;;;;;;;N;A169112;;;;;Fledermauskastenrevier Prieros;;45;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.12.2022;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;53.9;;;;;;;N;A169126;;;;;Fledermauskastenrevier Prieros;;45;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;53.6;;;;;;;eWdf.;A90453;;;;;Fledermauskastenrevier Prieros;;3;;;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.06.2020;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;54.2;;;;;;;N;A95466;;;;;Fledermauskastenrevier Dolgensee;;4;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;415059;5788452;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.06.2020;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.5;53.1;;;;;;;N;A95476;;;;;Fledermauskastenrevier Dolgensee;;4;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;415059;5788452;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
16.10.2015;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.4;54.2;;5;;;;;eWdf.;A132653;;1;;;Fledermauskastenrevier Prieros;;36;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;; *2 ;19.01.2017;19.01.2017
01.12.2022;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.3;54.5;;;;;;;eWdf.;A112180;;;;;Fledermauskastenrevier Prieros;;44;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
09.04.2014;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.2;55.2;;5;;;;;fN;A117068;;;;;Fledermauskastenrevier Kämkerhorst;;;Fortpflanzungstätte;Paarungsquartier;besetztes Quartier;Kontrolle;648839;5812202;Mittelpunkt;Altmarkkreis Salzwedel;Sachsen-Anhalt;Ulf Damm ;;Paarungsgruppe mit 1 m und 5 w;19.01.2017;19.01.2017
16.10.2015;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.2;54;;5;;;;;N;A123255;;;;;Fledermauskastenrevier Prieros;;35;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;; *8 ;19.01.2017;19.01.2017
09.04.2014;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32.2;55.2;;;;;;;oR;;;;;;Fledermauskastenrevier Kämkerhorst;;;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
16.10.2015;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32.1;54;;5;;;;;N;A123254;;;;;Fledermauskastenrevier Prieros;;35;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;; *7 ;19.01.2017;19.01.2017
01.12.2020;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32;51.5;;;;;;;eWdf.;A106309;;;;;Fledermauskastenrevier Prieros;;45;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
;Abendsegler;Nyctalus noctula;1;genau;f;ad.;32;53.6;;;;;;;N;A106320;;;;;Fledermauskastenrevier Prieros;;10;;;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
;Abendsegler;Nyctalus noctula;1;genau;m;ad.;32;52.7;;;;;;;N;A106327;;;;;Fledermauskastenrevier Prieros;;45;;;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
